,Brand,ModelName,ModelID,Color,Transmission,mileage,Price,bodyTypeName,FuelType,SellerState,MSRP,DaysOnMarket,OwnerCount,AccidentCount,Alloy Wheels,Backup Camera,Bluetooth,Heated Seats,Navigation System,Leather Seats,Blind Spot Monitoring,Sunroof/Moonroof,Remote Start,CarPlay,Android Auto,Parking Sensors,Adaptive Cruise Control,YearOld,id
10588,Lexus,LC,d2400,GRAY,Automatic,4480.0,115000.0,Convertible,Gasoline,IL,,1,1.0,0.0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,10588
10589,Ford,Transit Connect,d2037,WHITE,Automatic,65596.0,22989.0,Van,Gasoline,IL,,34,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10589
10590,Kia,Sorento,d162,WHITE,Automatic,23737.0,33278.0,SUV / Crossover,Gasoline,IL,,29,1.0,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,10590
10591,Nissan,Rogue Select,d2273,SILVER,Automatic,116623.0,12904.0,SUV / Crossover,Gasoline,IL,,1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10591
10592,Ford,Escape,d330,BLACK,Automatic,35514.0,28488.0,SUV / Crossover,Gasoline,MO,,56,1.0,0.0,1,1,1,1,1,1,0,1,1,0,0,0,0,3,10592
10593,RAM,1500,d2110,WHITE,N/A,29834.0,54169.0,Pickup Truck,Gasoline,IL,,16,1.0,0.0,1,1,1,0,1,1,1,1,0,0,0,0,0,2,10593
10594,Chevrolet,Tahoe,d639,BLACK,Automatic,55170.0,53859.0,SUV / Crossover,Gasoline,MO,54240.0,22,1.0,0.0,1,1,1,1,0,1,0,0,1,1,1,0,0,2,10594
10595,Acura,RDX,d921,WHITE,Automatic,71883.0,24202.0,SUV / Crossover,Gasoline,IL,,156,2.0,0.0,1,1,1,1,1,0,1,1,0,0,0,0,0,5,10595
10596,Toyota,Camry,d292,BLUE,Automatic,116689.0,20154.0,Sedan,Gasoline,IL,,77,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,4,10596
10597,Audi,A5,d1034,SILVER,Automatic,39991.0,44810.0,Convertible,Gasoline,MO,,144,2.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0,0,4,10597
10598,Ford,Escape,d330,WHITE,Automatic,88915.0,21999.0,SUV / Crossover,Gasoline,IL,,28,2.0,0.0,1,1,1,1,0,1,1,0,0,1,1,1,0,5,10598
10599,Buick,Encore,d2128,GRAY,Automatic,43872.0,21990.0,SUV / Crossover,Gasoline,IL,21990.0,79,2.0,0.0,1,1,1,0,1,0,1,0,1,0,0,0,0,5,10599
10600,Jeep,Wrangler Unlimited,d2412,UNKNOWN,Automatic,23525.0,38275.0,SUV / Crossover,Gasoline,IL,,27,2.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,10600
10601,Ford,F-150,d337,GRAY,Automatic,113582.0,28682.0,Pickup Truck,Gasoline,IL,36550.0,195,2.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,0,6,10601
10602,Jeep,Wrangler Unlimited,d2412,UNKNOWN,Automatic,38486.0,36994.0,SUV / Crossover,Gasoline,IL,,69,2.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,10602
10603,Chevrolet,Suburban,d638,BLACK,Automatic,92125.0,46994.0,SUV / Crossover,Gasoline,IL,,28,1.0,0.0,1,1,1,1,0,1,1,0,1,1,1,1,0,3,10603
10604,Ford,Explorer,d334,WHITE,Automatic,65127.0,33998.0,SUV / Crossover,Gasoline,IN,,173,1.0,0.0,1,1,1,1,1,0,1,0,1,1,1,0,1,4,10604
10605,Land Rover,Range Rover Sport,d834,WHITE,Automatic,34953.0,104700.0,SUV / Crossover,Gasoline,IL,,84,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10605
10606,Toyota,C-HR,d2474,RED,CVT,5975.0,28990.0,SUV / Crossover,Gasoline,IL,,61,1.0,0.0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,10606
10607,Honda,Fit,d744,BLACK,N/A,39477.0,17000.0,Hatchback,Gasoline,WI,19991.0,80,2.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,10607
10608,Toyota,C-HR,d2474,BLACK,CVT,2592.0,28488.0,SUV / Crossover,Gasoline,IL,,58,1.0,0.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,10608
10609,Jeep,Cherokee,d488,BLACK,Automatic,91918.0,17800.0,SUV / Crossover,Gasoline,IL,32735.0,49,2.0,1.0,0,1,1,1,1,1,1,0,1,1,0,1,0,7,10609
10610,Cadillac,Escalade,d142,WHITE,Automatic,46102.0,58991.0,SUV / Crossover,Gasoline,IL,,133,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,4,10610
10611,Ford,F-150,d337,BLACK,Automatic,10531.0,49949.0,Pickup Truck,Gasoline,IL,,40,,0.0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,10611
10612,GMC,Sierra 1500,d116,BLACK,Automatic,35868.0,57995.0,Pickup Truck,Gasoline,KY,57995.0,22,1.0,0.0,1,1,1,1,1,1,1,1,1,0,0,0,0,2,10612
10613,Chevrolet,Silverado 1500,d630,WHITE,Automatic,88122.0,32995.0,Pickup Truck,Gasoline,KY,32995.0,22,2.0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,7,10613
10614,Ford,Escape,d330,GRAY,Automatic,79595.0,16995.0,SUV / Crossover,Gasoline,KY,16995.0,33,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,10614
10615,Chevrolet,Traverse,d1521,SILVER,Automatic,179125.0,12900.0,SUV / Crossover,Gasoline,KY,15500.0,47,3.0,2.0,1,1,1,1,1,1,1,0,1,0,0,1,0,8,10615
10616,Jeep,Wrangler,d494,SILVER,Manual,87756.0,27987.0,SUV / Crossover,Gasoline,MO,,30,1.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,10616
10617,Chevrolet,Silverado 1500,d630,WHITE,Automatic,61775.0,47995.0,Pickup Truck,Gasoline,KY,47995.0,91,1.0,0.0,1,1,1,1,0,0,0,0,1,1,1,0,0,2,10617
10618,Nissan,Maxima,d242,GRAY,CVT,63260.0,29899.0,Sedan,Gasoline,KY,,36,1.0,0.0,1,1,1,1,1,1,1,0,1,0,0,1,1,2,10618
10619,Ford,F-150,d337,GRAY,Automatic,196123.0,16899.0,Pickup Truck,Gasoline,KY,17900.0,33,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,10619
10620,Hyundai,Sonata,d96,BLACK,Automatic,98397.0,14995.0,Sedan,Gasoline,KY,14995.0,9,4.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,7,10620
10621,Chevrolet,Tahoe,d639,SILVER,Automatic,72683.0,38995.0,SUV / Crossover,Flex Fuel Vehicle,KY,38995.0,105,2.0,0.0,1,1,1,1,1,1,0,0,1,1,1,0,0,5,10621
10622,Dodge,Charger,d733,GRAY,Automatic,36250.0,37995.0,Sedan,Gasoline,KY,37995.0,28,2.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,3,10622
10623,Toyota,4Runner,d290,SILVER,Automatic,51328.0,36669.0,SUV / Crossover,Gasoline,MO,,222,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10623
10624,Honda,Civic,d586,WHITE,CVT,34044.0,22995.0,Sedan,Gasoline,KY,22995.0,40,1.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,10624
10625,GMC,Sierra 1500,d116,WHITE,Automatic,28538.0,49070.0,Pickup Truck,Gasoline,KY,52225.0,7,1.0,0.0,1,1,1,1,1,1,0,0,1,0,0,0,0,4,10625
10626,Chevrolet,Equinox,d616,GRAY,Automatic,77380.0,21970.0,SUV / Crossover,Gasoline,KY,26900.0,62,1.0,0.0,1,1,1,0,0,0,0,0,0,1,1,0,0,3,10626
10627,Ford,Fusion,d845,WHITE,Automatic,61656.0,21900.0,Sedan,Gasoline,KY,25600.0,51,1.0,0.0,1,1,0,0,0,0,0,0,0,1,1,1,0,3,10627
10628,Dodge,Charger,d733,GRAY,Automatic,8545.0,50995.0,Sedan,Gasoline,KY,50995.0,104,1.0,0.0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,10628
10629,INFINITI,QX30,d2356,BLACK,Automatic,53415.0,24995.0,SUV / Crossover,Gasoline,KY,24995.0,108,3.0,0.0,1,1,1,1,1,1,0,1,0,0,0,0,0,5,10629
10630,INFINITI,QX80,d2248,BLACK,Automatic,85239.0,34995.0,SUV / Crossover,Gasoline,IL,,140,2.0,0.0,1,1,1,1,1,1,1,1,1,0,0,0,0,5,10630
10631,BMW,3 Series,d1512,WHITE,Automatic,72669.0,14777.0,Coupe,Gasoline,IL,,31,3.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,10,10631
10632,Nissan,Rogue,d1047,SILVER,N/A,88959.0,15998.0,SUV / Crossover,Gasoline,IL,,31,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,7,10632
10633,Chevrolet,Silverado 1500,d630,GRAY,Automatic,18901.0,46971.0,Pickup Truck,Gasoline,IL,,201,1.0,0.0,1,1,1,0,0,1,0,0,1,1,1,0,0,3,10633
10634,Buick,Encore,d2128,BLACK,Automatic,28203.0,24599.0,SUV / Crossover,Gasoline,IL,,86,1.0,0.0,1,1,1,0,0,0,0,1,0,1,1,0,0,3,10634
10635,BMW,X2,d2623,BLACK,Automatic,33521.0,32990.0,SUV / Crossover,Gasoline,IL,32700.0,96,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,10635
10636,Ford,Transit Cargo,d1067,WHITE,N/A,23325.0,45721.0,Van,Flex Fuel Vehicle,IL,,8,1.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,10636
10637,Honda,Pilot,d594,SILVER,Automatic,41635.0,30000.0,SUV / Crossover,Gasoline,IL,,33,1.0,0.0,1,1,1,0,0,0,0,0,1,1,1,0,0,4,10637
10638,Dodge,Challenger,d894,BLUE,Automatic,9934.0,61498.0,Coupe,Gasoline,IL,,21,2.0,0.0,1,1,1,1,1,1,1,0,1,0,0,0,0,4,10638
10639,Land Rover,Range Rover Evoque,d2121,BLACK,Automatic,58159.0,26995.0,SUV / Crossover,Gasoline,IL,,100,2.0,0.0,1,1,1,1,0,0,1,1,0,0,0,1,0,7,10639
10640,GMC,Acadia,d925,WHITE,Automatic,99710.0,18589.0,SUV / Crossover,Gasoline,IL,20751.0,142,2.0,1.0,1,1,1,1,1,1,1,1,1,0,0,1,0,8,10640
10641,Tesla,Model Y,d3044,RED,Automatic,1499.0,66400.0,SUV / Crossover,Electric,IL,,27,1.0,0.0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,10641
10642,GMC,Acadia,d925,WHITE,Automatic,25898.0,37265.0,SUV / Crossover,Gasoline,IA,,64,,0.0,0,1,1,1,1,0,1,1,1,1,1,1,0,3,10642
10643,GMC,Terrain,d2042,BLUE,Automatic,60789.0,25005.0,SUV / Crossover,Gasoline,IL,26996.0,117,2.0,0.0,1,1,1,0,0,0,0,0,0,1,1,0,0,4,10643
10644,Subaru,WRX STI,d2341,BLACK,Manual,30888.0,38899.0,Sedan,Gasoline,IA,,68,1.0,0.0,1,1,1,1,1,1,1,1,0,1,1,0,0,3,10644
10645,Chrysler,Pacifica,d177,SILVER,Automatic,78026.0,26792.0,Minivan,Gasoline,IN,,50,3.0,0.0,1,1,1,1,0,1,1,0,1,0,0,0,0,4,10645
10646,GMC,Acadia,d925,RED,Automatic,8100.0,42586.0,SUV / Crossover,Gasoline,MO,,22,1.0,0.0,1,1,1,1,1,0,1,1,1,0,0,0,0,3,10646
10647,Kia,Telluride,d2830,WHITE,Automatic,21088.0,47750.0,SUV / Crossover,Gasoline,MO,,16,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,2,10647
10648,Ford,Fusion Hybrid,d2702,RED,CVT,123901.0,9995.0,Sedan,Hybrid,MO,,7,1.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,10648
10649,Toyota,Camry,d292,BLUE,Automatic,29520.0,25900.0,Sedan,Gasoline,MO,,92,2.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,4,10649
10650,Buick,Cascada,d2305,BLACK,Automatic,36992.0,25999.0,Convertible,Gasoline,MO,,8,1.0,0.0,1,1,1,1,1,1,0,0,1,0,0,1,0,5,10650
10651,Chevrolet,Trax,d2272,WHITE,Automatic,45507.0,24990.0,SUV / Crossover,Gasoline,MO,,51,1.0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,10651
10652,RAM,1500,d2110,RED,Automatic,90387.0,26859.0,Pickup Truck,Gasoline,IL,,33,3.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,8,10652
10653,Jeep,Grand Cherokee,d490,GRAY,Automatic,79529.0,35400.0,SUV / Crossover,Gasoline,MO,,72,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,10653
10654,Mercedes-Benz,GLE-Class,d2317,GRAY,Automatic,34438.0,38692.0,SUV / Crossover,Gasoline,MO,,391,1.0,1.0,1,1,1,1,1,1,1,1,0,1,1,0,0,4,10654
10655,RAM,1500,d2110,SILVER,Automatic,39827.0,51627.0,Pickup Truck,Gasoline,IL,,56,1.0,0.0,1,1,1,1,1,1,0,0,1,1,1,0,0,3,10655
10656,Volkswagen,Golf Alltrack,d2437,RED,Dual,74002.0,21924.0,Wagon,Gasoline,IL,24150.0,170,1.0,0.0,1,1,0,1,1,0,0,1,0,0,0,0,0,5,10656
10657,Honda,CR-V,d589,GRAY,CVT,63356.0,26000.0,SUV / Crossover,Gasoline,WI,29991.0,124,1.0,1.0,1,1,1,1,0,0,1,1,1,1,1,0,0,3,10657
10658,Porsche,Panamera,d1037,WHITE,Automatic,5771.0,155996.0,Sedan,Gasoline,IL,,138,1.0,0.0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,10658
10659,Chevrolet,Trax,d2272,WHITE,Automatic,37267.0,17877.0,SUV / Crossover,Gasoline,IN,,34,2.0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,5,10659
10660,Lexus,LS 460,d934,BLACK,Automatic,103548.0,28498.0,Sedan,Gasoline,IL,28498.0,104,1.0,0.0,1,1,1,1,1,1,0,1,0,0,0,1,0,8,10660
10661,Kia,Sorento,d162,WHITE,Automatic,12929.0,29988.0,SUV / Crossover,Gasoline,IL,29988.0,30,1.0,0.0,1,1,1,1,0,0,1,0,0,0,0,0,0,3,10661
10662,Nissan,Rogue,d1047,GRAY,CVT,31083.0,23950.0,SUV / Crossover,Gasoline,IL,,45,1.0,0.0,0,1,1,0,0,0,1,0,0,1,1,0,0,4,10662
10663,Ford,Taurus,d355,WHITE,Automatic,43078.0,27495.0,Sedan,Gasoline,IL,,11,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,3,10663
10664,Buick,Enclave,d1029,BLACK,Automatic,122068.0,22995.0,SUV / Crossover,Gasoline,IL,,8,1.0,0.0,0,1,1,1,1,0,1,1,1,0,0,0,0,5,10664
10665,RAM,1500,d2110,BLACK,Automatic,166832.0,16990.0,Pickup Truck,Gasoline,IL,,68,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,10665
10666,Toyota,Tacoma,d311,UNKNOWN,Automatic,6323.0,36490.0,Pickup Truck,Gasoline,IL,,78,1.0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,10666
10667,Chevrolet,Silverado 1500,d630,BLACK,Automatic,123969.0,20494.0,Pickup Truck,Flex Fuel Vehicle,IL,,34,3.0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,9,10667
10668,Ford,F-150,d337,SILVER,Automatic,72357.0,38490.0,Pickup Truck,Gasoline,IL,,15,2.0,0.0,0,0,1,1,1,0,1,0,1,0,0,1,0,6,10668
10669,Mercedes-Benz,GLC-Class,d2361,BLACK,Automatic,25377.0,41250.0,SUV / Crossover,Gasoline,IL,,32,1.0,0.0,1,1,1,1,0,0,1,1,1,1,1,0,0,3,10669
10670,RAM,1500,d2110,RED,Automatic,14695.0,43987.0,Pickup Truck,Gasoline,IL,,178,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,10670
10671,Kia,Sorento,d162,SILVER,Automatic,50463.0,24795.0,SUV / Crossover,Gasoline,IL,,33,1.0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,10671
10672,Chevrolet,Traverse,d1521,SILVER,Automatic,75855.0,22975.0,SUV / Crossover,Gasoline,IL,,17,2.0,0.0,1,1,1,1,1,0,0,0,1,0,0,1,0,5,10672
10673,Jeep,Grand Cherokee,d490,WHITE,Automatic,29056.0,37988.0,SUV / Crossover,Gasoline,IL,,28,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,0,0,2,10673
10674,Jeep,Wrangler Unlimited,d2412,SILVER,Automatic,40624.0,37988.0,SUV / Crossover,Gasoline,IL,,225,2.0,0.0,1,0,1,1,1,1,0,0,1,0,0,0,0,5,10674
10675,Maserati,Levante,d2415,UNKNOWN,Automatic,550.0,70000.0,SUV / Crossover,Gasoline,IL,,39,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,3,10675
10676,Nissan,Pathfinder,d245,BLUE,CVT,26918.0,38750.0,SUV / Crossover,Gasoline,WI,,90,1.0,0.0,1,1,1,1,1,1,1,1,1,0,0,1,1,2,10676
10677,Chevrolet,Equinox,d616,BLACK,Automatic,98094.0,15997.0,SUV / Crossover,Gasoline,WI,,16,2.0,0.0,1,1,1,1,1,0,0,1,0,0,0,0,0,5,10677
10678,Land Rover,Range Rover Sport,d834,SILVER,Automatic,66477.0,46990.0,SUV / Crossover,Gasoline,WI,,57,1.0,0.0,1,1,1,1,1,1,1,1,0,0,0,1,0,6,10678
10679,Ford,F-150,d337,BLACK,Automatic,62517.0,37495.0,Pickup Truck,Gasoline,IL,,85,1.0,0.0,1,1,1,1,1,0,0,0,1,1,1,0,0,4,10679
10680,GMC,Acadia,d925,SILVER,Automatic,148746.0,15998.0,SUV / Crossover,Gasoline,IL,,30,1.0,1.0,1,1,1,1,1,1,1,1,1,0,0,1,0,8,10680
10681,GMC,Sierra 2500HD,d119,RED,Automatic,45930.0,69000.0,Pickup Truck,Biodiesel,IL,,14,1.0,0.0,1,1,1,1,1,1,0,1,1,1,1,1,0,4,10681
10682,Dodge,Charger,d733,BLACK,Automatic,69720.0,29694.0,Sedan,Gasoline,IL,,25,1.0,1.0,1,1,1,1,1,1,0,1,1,1,1,1,0,5,10682
10683,Ford,F-150,d337,GRAY,Automatic,44894.0,33998.0,Pickup Truck,Gasoline,IL,,37,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,10683
10684,GMC,Sierra 3500HD,d973,BLACK,Automatic,14431.0,49486.0,Pickup Truck,,IN,,9,1.0,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,10684
10685,Ford,F-250 Super Duty,d341,WHITE,Automatic,41499.0,48790.0,Pickup Truck,Biodiesel,IL,,187,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10685
10686,Volkswagen,Tiguan,d1104,BLACK,Automatic,60148.0,25488.0,SUV / Crossover,Gasoline,IL,,13,1.0,0.0,1,1,1,1,0,1,1,1,0,0,0,0,0,3,10686
10687,RAM,1500,d2110,BLACK,Automatic,27838.0,53995.0,Pickup Truck,Gasoline,IL,,96,1.0,0.0,1,1,1,1,1,1,1,0,1,1,1,1,1,3,10687
10688,Kia,Forte,d2043,GRAY,Automatic,20916.0,23911.0,Sedan,Gasoline,IN,,79,1.0,0.0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,10688
10689,Subaru,Outback,d380,BLACK,Automatic,47468.0,27510.0,Wagon,Gasoline,IL,30997.0,36,1.0,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0,5,10689
10690,Maserati,Levante,d2415,UNKNOWN,Automatic,19859.0,66600.0,SUV / Crossover,Gasoline,IL,,130,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,10690
10691,GMC,Savana Cargo,d115,WHITE,Automatic,21897.0,41995.0,Van,Flex Fuel Vehicle,IN,,148,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10691
10692,Lincoln,MKC,d2259,WHITE,Automatic,49230.0,32900.0,SUV / Crossover,Gasoline,IL,,68,1.0,0.0,1,1,0,1,1,0,0,1,1,1,1,0,0,3,10692
10693,Jeep,Wrangler,d494,WHITE,Automatic,27490.0,33991.0,SUV / Crossover,Gasoline,IL,,2,2.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,10693
10694,Hyundai,Veloster,d2124,WHITE,Automatic,18815.0,24991.0,Coupe,Gasoline,IL,,86,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,2,10694
10695,Lexus,NX 200t,d2293,BLUE,Automatic,78940.0,24995.0,SUV / Crossover,Gasoline,IL,,100,1.0,0.0,1,1,1,1,1,1,0,1,0,0,0,1,0,7,10695
10696,Jeep,Renegade,d2268,RED,Automatic,24634.0,23975.0,SUV / Crossover,Gasoline,IL,23975.0,14,1.0,0.0,0,1,1,0,0,0,0,0,1,1,1,0,0,2,10696
10697,Acura,TSX,d20,WHITE,Automatic,111693.0,12495.0,Wagon,Gasoline,IL,,41,2.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,10697
10698,Lincoln,MKS,d1152,UNKNOWN,Automatic,83612.0,16975.0,Sedan,Gasoline,IL,,75,2.0,0.0,1,1,1,1,1,1,1,0,1,0,0,0,0,8,10698
10699,Dodge,Challenger,d894,WHITE,Automatic,30029.0,25749.0,Coupe,Gasoline,WI,29991.0,45,1.0,1.0,1,1,1,0,1,0,0,1,0,1,1,0,0,4,10699
10700,Volvo,XC40,d2624,GRAY,Automatic,22521.0,36991.0,SUV / Crossover,Gasoline,IL,,63,1.0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,10700
10701,Land Rover,Range Rover,d156,BLACK,Automatic,22942.0,87795.0,SUV / Crossover,Gasoline,IL,,79,1.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,0,3,10701
10702,Mercedes-Benz,G-Class,d78,BLACK,Automatic,10851.0,239987.0,SUV / Crossover,Gasoline,IL,,55,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,2,10702
10703,Chevrolet,Equinox,d616,WHITE,Automatic,44136.0,29492.0,SUV / Crossover,Gasoline,IA,31550.0,8,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,3,10703
10704,Honda,Civic,d586,GRAY,CVT,35208.0,22894.0,Sedan,Gasoline,IA,24995.0,13,1.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,10704
10705,Toyota,Highlander,d298,BLACK,Automatic,26871.0,40793.0,SUV / Crossover,Gasoline,IA,,16,1.0,0.0,1,1,1,1,1,1,1,1,0,0,0,0,1,3,10705
10706,Ford,Focus,d346,BLUE,Automatic,93064.0,13654.0,Sedan,Flex Fuel Vehicle,MO,,55,2.0,0.0,1,1,1,1,0,1,0,0,1,0,0,1,0,6,10706
10707,Subaru,Ascent,d2650,RED,CVT,32665.0,41588.0,SUV / Crossover,Gasoline,MO,,78,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,2,10707
10708,Ford,Explorer,d334,UNKNOWN,Automatic,87890.0,25361.0,SUV / Crossover,Gasoline,MO,,245,1.0,0.0,0,1,1,1,1,1,0,0,0,1,1,0,0,5,10708
10709,Ford,F-150,d337,WHITE,Automatic,21013.0,31732.0,Pickup Truck,Flex Fuel Vehicle,MO,32952.0,20,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10709
10710,Chevrolet,Malibu,d622,GRAY,Automatic,80695.0,23262.0,Sedan,Gasoline,MO,,28,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,10710
10711,Chevrolet,Impala,d619,BLUE,Automatic,36988.0,25520.0,Sedan,Gasoline,MO,,393,1.0,0.0,1,1,1,0,0,1,0,0,1,1,1,0,0,4,10711
10712,Cadillac,CT6,d2352,SILVER,Automatic,51879.0,49995.0,Sedan,Gasoline,MO,,57,3.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,3,10712
10713,Toyota,Highlander,d298,BLUE,Automatic,29512.0,46454.0,SUV / Crossover,Gasoline,MO,,11,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,2,10713
10714,Kia,Sportage,d164,SILVER,Automatic,20059.0,30250.0,SUV / Crossover,Gasoline,MO,,137,1.0,0.0,1,1,1,1,0,1,1,1,1,1,1,0,0,3,10714
10715,Chevrolet,Silverado 1500,d630,SILVER,Automatic,5402.0,56400.0,Pickup Truck,Gasoline,IL,,112,1.0,0.0,1,1,1,1,1,1,0,1,1,0,0,0,0,2,10715
10716,Chevrolet,Tahoe,d639,BLUE,Automatic,23288.0,47990.0,SUV / Crossover,Gasoline,MO,,95,1.0,1.0,1,1,1,0,0,0,0,0,1,1,1,1,0,3,10716
10717,Dodge,Charger,d733,UNKNOWN,Automatic,12928.0,37877.0,Sedan,Gasoline,MO,,21,1.0,0.0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,10717
10718,Jeep,Compass,d905,SILVER,Automatic,11785.0,25250.0,SUV / Crossover,,MO,,60,,0.0,1,1,1,0,0,1,1,1,1,1,1,1,1,2,10718
10719,Nissan,Sentra,d249,BLUE,CVT,56971.0,18977.0,Sedan,,MO,,28,1.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,10719
10720,Nissan,Rogue Sport,d2513,BLUE,CVT,36307.0,24900.0,SUV / Crossover,Gasoline,MO,,26,2.0,0.0,0,0,0,1,0,0,1,0,1,0,0,0,0,4,10720
10721,Hyundai,Tucson,d98,UNKNOWN,Automatic,9246.0,27000.0,SUV / Crossover,Gasoline,MO,,18,1.0,0.0,1,1,1,1,0,0,1,0,1,1,1,0,0,2,10721
10722,Chevrolet,Silverado 1500,d630,BLUE,Automatic,53874.0,36992.0,Pickup Truck,Gasoline,MO,,35,1.0,1.0,1,1,1,0,1,0,0,0,1,1,1,0,0,5,10722
10723,Ford,Fusion,d845,GRAY,Automatic,27272.0,24136.0,Sedan,Gasoline,MO,,39,1.0,0.0,1,1,1,0,0,0,1,0,1,1,1,1,0,3,10723
10724,Kia,Telluride,d2830,WHITE,Automatic,6255.0,51990.0,SUV / Crossover,Gasoline,IL,,60,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,10724
10725,Kia,Optima,d158,SILVER,Automatic,38996.0,22000.0,Sedan,Gasoline,MO,22000.0,8,2.0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,10725
10726,Ford,Fusion,d845,BLACK,Automatic,47963.0,23192.0,Sedan,Gasoline,MO,,40,1.0,0.0,0,1,1,0,0,0,1,0,1,0,0,0,0,2,10726
10727,MINI,Countryman,d2098,WHITE,Automatic,20114.0,31992.0,SUV / Crossover,Gasoline,MO,,48,1.0,1.0,1,1,1,1,1,1,0,1,0,1,0,0,0,3,10727
10728,Chevrolet,Malibu,d622,BLUE,Automatic,31628.0,22970.0,Sedan,Gasoline,IL,24230.0,41,1.0,0.0,1,1,1,0,0,0,0,0,0,1,1,0,0,3,10728
10729,Chevrolet,Silverado 1500,d630,SILVER,Automatic,42349.0,48601.0,Pickup Truck,Gasoline,MO,,63,2.0,0.0,1,1,1,1,0,0,0,0,1,1,1,0,0,3,10729
10730,Ford,Escape,d330,BLACK,Automatic,13409.0,28795.0,SUV / Crossover,Gasoline,IL,,123,1.0,0.0,1,1,1,1,0,0,1,0,1,0,0,0,0,2,10730
